User;Actoin;real data;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
4;1;6797;8400;194;;65008183;-0.002;-0.998;0.038;2.1;2.6;3.2;-1294;261.5;-343.5;-1.5;-0.7;19.2;101957;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6798;8401;194;;65008183;-0.008;-1.016;0.04;2.3;2.2;1.5;-1286.5;264.5;-346.5;-1.5;-0.6;19.3;101957;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6799;8402;194;;65008184;-0.008;-1.015;0.041;2.5;1.3;-0.1;-1291;260;-354;-1.6;-0.5;19.4;101957;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6800;8403;194;;65008184;-0.009;-1.013;0.04;2.7;1.3;-0.8;-1289.5;261.5;-352.5;-1.6;-0.4;19.6;101957;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6801;8404;194;;65008185;-0.007;-1.013;0.042;2.7;1.4;-0.6;-1285;261.5;-339;-1.6;-0.4;19.7;101957;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6802;8405;194;;65008185;-0.009;-1.019;0.043;2.7;1.4;-0.3;-1283.5;261.5;-342;-1.7;-0.3;19.8;101956;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6803;8406;194;;65008185;-0.005;-1.021;0.046;2.8;1;-0.5;-1297;263;-349.5;-1.7;-0.3;19.9;101956;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6804;8407;194;;65008186;-0.005;-1.014;0.047;3.4;0.5;-1.3;-1283.5;263;-340.5;-1.8;-0.3;20;101956;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6805;8408;194;;65008186;-0.002;-1.009;0.046;3.5;0.1;-2.4;-1288;264.5;-348;-1.8;-0.3;20.1;101956;0;1;1;17;17;25.32;36.02;0.127;0.003408;
4;1;6806;8409;194;;65008187;0.006;-1.004;0.048;4.4;0;-3.6;-1289.5;264.5;-352.5;-1.9;-0.3;20.2;101953;0;1;1;17;17;25.39;36.01;0;0.002556;
4;1;6807;8410;194;;65008187;0.006;-0.999;0.049;4.8;0.5;-3.5;-1286.5;263;-349.5;-2;-0.3;20.3;101953;0;1;1;17;17;25.39;36.01;0;0.002556;
4;1;6808;8411;194;;65008188;0.007;-0.996;0.052;4.1;1.8;-1.9;-1289.5;267.5;-346.5;-2.1;-0.3;20.4;101953;0;1;1;17;17;25.39;36.01;0;0.002556;
4;1;6809;8412;194;;65008188;0.003;-1.001;0.057;4;2.1;-0.9;-1283.5;258.5;-348;-2.2;-0.3;20.5;101953;0;1;1;17;17;25.39;36.01;0;0.002556;
4;1;6810;8413;194;;65008188;0;-0.998;0.058;3.6;1.9;0.2;-1286.5;255.5;-349.5;-2.3;-0.3;20.6;101953;0;1;1;17;17;25.39;36.01;0;0.002556;
4;1;6811;8414;194;;65008189;0.002;-1.013;0.059;3.3;1.6;0.6;-1285;267.5;-346.5;-2.4;-0.3;20.7;101953;0;1;1;17;17;25.39;36.01;0;0.002556;
4;1;6812;8415;195;;65008478;0.001;-1.018;0.06;3.4;1.8;0;-1289.5;267.5;-351;-2.5;-0.3;20.8;101959;0;1;1;17;17;25.39;36.01;0.254;0.001704;
4;1;6813;8416;195;;65008478;0.003;-1.014;0.059;3.6;2.4;-0.5;-1285;272;-354;-2.6;-0.2;21;101959;0;1;1;17;17;25.39;36.01;0.254;0.001704;
4;1;6814;8417;195;;65008479;-0.003;-1.005;0.062;2.5;2.9;-2.6;-1282;264.5;-354;-2.6;-0.3;21.1;101959;0;1;1;17;17;25.39;36.01;0.254;0.001704;
4;1;6815;8418;195;;65008479;-0.01;-1.02;0.061;3.3;2.7;-2.4;-1280.5;266;-352.5;-2.7;-0.2;21.2;101959;0;1;1;17;17;25.39;36.01;0.254;0.001704;
4;1;6816;8419;195;;65008479;-0.01;-0.987;0.064;3.5;2.3;-1.5;-1282;263;-354;-2.8;-0.2;21.4;101959;0;1;1;17;17;25.39;36.01;0.254;0.001704;
4;1;6817;8420;195;;65008479;-0.015;-1.001;0.063;1.9;1.1;-0.8;-1282;270.5;-352.5;-2.8;-0.2;21.4;101957;0;1;1;16;17;25.34;35.98;0.1905;0.005964;
4;1;6818;8421;195;;65008479;-0.01;-0.986;0.059;0.8;0;-0.1;-1285;276.5;-358.5;-2.9;-0.2;21.6;101957;0;1;1;16;17;25.34;35.98;0.1905;0.005964;
4;1;6819;8422;195;;65008479;-0.009;-0.996;0.056;0.5;-1.3;0.2;-1283.5;264.5;-351;-2.9;-0.1;21.7;101957;0;1;1;16;17;25.34;35.98;0.1905;0.005964;
4;1;6820;8423;195;;65008480;-0.005;-0.999;0.053;0.5;-1.8;0.3;-1282;266;-355.5;-2.9;0;21.7;101957;0;1;1;16;17;25.34;35.98;0.1905;0.005964;
4;1;6821;8424;195;;65008480;-0.006;-1.004;0.049;0.7;-1.9;0.9;-1282;260;-355.5;-2.9;0;21.8;101957;0;1;1;16;17;25.34;35.98;0.0635;0.001704;
4;1;6822;8425;195;;65008480;-0.007;-1.006;0.049;0.7;-1.7;2.1;-1279;266;-346.5;-2.9;0;21.8;101957;0;1;1;16;17;25.34;35.98;0.0635;0.001704;
4;1;6823;8426;195;;65008480;-0.008;-1.009;0.048;0.3;-1.6;2.4;-1273;269;-358.5;-2.8;0.1;21.9;101957;0;1;1;16;17;25.34;35.98;0.0635;0.001704;
4;1;6824;8427;195;;65008481;-0.019;-1.017;0.049;0.3;-1.8;2.2;-1271.5;258.5;-349.5;-2.8;0.1;21.9;101957;0;1;1;16;17;25.34;35.98;0.0635;0.001704;
4;1;6825;8428;195;;65008481;-0.02;-1.023;0.047;1.2;-2.4;2.1;-1283.5;263;-354;-2.8;0.2;21.9;101957;0;1;1;16;17;25.34;35.98;0.0635;0.001704;
4;1;6826;8429;195;;65008481;-0.017;-1.007;0.047;2.2;-2.7;1.6;-1283.5;261.5;-352.5;-2.8;0.3;22;101957;0;1;1;16;17;25.34;35.98;0.0635;0.001704;
4;1;6827;8430;196;;65008787;-0.014;-1.005;0.048;2.3;-2.8;0.8;-1280.5;264.5;-354;-2.8;0.4;22;101954;0;1;1;16;17;25.4;35.96;0.127;0.002556;
4;1;6828;8431;196;;65008788;-0.014;-1.004;0.049;1.8;-2.3;0;-1282;269;-352.5;-2.8;0.5;22;101954;0;1;1;16;17;25.4;35.96;0.127;0.002556;
4;1;6829;8432;196;;65008788;-0.013;-0.996;0.05;1.6;-1.9;-0.3;-1279;269;-360;-2.8;0.5;22.1;101954;0;1;1;16;17;25.4;35.96;0.127;0.002556;
4;1;6830;8433;196;;65008789;-0.016;-1.004;0.053;1.5;-2.1;-0.4;-1277.5;266;-355.5;-2.8;0.5;22.1;101954;0;1;1;16;17;25.4;35.96;0.127;0.002556;
4;1;6831;8434;196;;65008789;-0.012;-1.009;0.055;2.1;-2.7;-0.2;-1280.5;266;-349.5;-2.8;0.6;22.1;101954;0;1;1;16;17;25.4;35.96;0.127;0.002556;
4;1;6832;8435;196;;65008790;-0.01;-1.01;0.057;2.4;-3.2;0;-1279;266;-354;-2.8;0.6;22.1;101956;0;1;1;16;17;25.4;35.96;0.0635;0.005964;
4;1;6833;8436;196;;65008791;-0.004;-1.002;0.054;2.6;-3.6;0.6;-1283.5;260;-355.5;-2.8;0.6;22.2;101956;0;1;1;16;17;25.4;35.96;0.0635;0.005964;
4;1;6834;8437;196;;65008791;-0.004;-0.995;0.053;2.5;-2.9;1.1;-1280.5;261.5;-352.5;-2.9;0.6;22.2;101956;0;1;1;16;17;25.4;35.96;0.0635;0.005964;
4;1;6835;8438;196;;65008792;0;-1.007;0.053;2.3;-2.3;1.6;-1277.5;266;-352.5;-2.9;0.6;22.2;101956;0;1;1;16;17;25.4;35.96;0.0635;0.005964;
4;1;6836;8439;196;;65008792;-0.008;-1.009;0.057;1;-2.3;0.4;-1279;273.5;-354;-2.9;0.6;22.2;101955;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6837;8440;196;;65008793;-0.008;-1.034;0.051;2.6;-2;0.6;-1276;260;-355.5;-2.9;0.6;22.2;101955;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6838;8441;196;;65008793;-0.009;-0.994;0.054;3.7;-1.8;0.5;-1279;266;-354;-3;0.6;22.3;101955;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6839;8442;196;;65008794;-0.018;-1.006;0.054;1.8;-2;0.9;-1279;261.5;-357;-2.9;0.7;22.3;101955;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6840;8443;196;;65008794;-0.012;-0.998;0.052;1.4;-2.1;1.2;-1280.5;264.5;-351;-3;0.7;22.3;101955;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6841;8444;196;;65008795;-0.015;-1.009;0.054;1.9;-1.6;1;-1280.5;269;-349.5;-3;0.8;22.4;101955;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6842;8445;197;;65009077;-0.015;-1.003;0.053;2.3;-1.9;0.6;-1274.5;267.5;-357;-3;0.8;22.4;101955;0;1;1;16;17;25.38;35.96;0.127;0.00426;
4;1;6843;8446;197;;65009078;-0.013;-1.001;0.054;2.3;-2.1;0.3;-1276;264.5;-357;-3;0.8;22.5;101955;0;1;1;16;17;25.38;35.96;0.127;0.00426;
4;1;6844;8447;197;;65009078;-0.012;-1.01;0.055;2.5;-2.2;0.5;-1279;258.5;-349.5;-3;0.8;22.5;101955;0;1;1;16;17;25.38;35.96;0.127;0.00426;
4;1;6845;8448;197;;65009078;-0.007;-1.01;0.055;2.5;-2.3;0.4;-1276;263;-349.5;-3;0.9;22.5;101955;0;1;1;16;17;25.38;35.96;0.127;0.00426;
4;1;6846;8449;197;;65009078;-0.001;-1.015;0.055;2.4;-1.9;0.1;-1283.5;258.5;-348;-3;0.9;22.6;101955;0;1;1;16;17;25.38;35.96;0.127;0.00426;
4;1;6847;8450;197;;65009078;-0.001;-1.023;0.056;2.8;-1.5;-0.4;-1280.5;261.5;-349.5;-3.1;0.8;22.6;101957;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6848;8451;197;;65009079;-0.005;-0.998;0.055;3.1;-1.2;-1.1;-1279;263;-351;-3.1;0.8;22.6;101957;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6849;8452;197;;65009079;-0.008;-0.994;0.056;2.3;-0.6;-0.9;-1276;269;-346.5;-3.1;0.8;22.7;101957;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6850;8453;197;;65009079;-0.006;-1.005;0.057;1.8;-0.5;-0.5;-1277.5;258.5;-346.5;-3.1;0.8;22.7;101957;0;1;1;16;17;25.38;35.96;0;0.000852;
4;1;6851;8454;197;;65009079;-0.011;-1.007;0.058;2.3;-0.9;0;-1279;269;-354;-3.1;0.8;22.8;101957;0;1;1;16;17;25.38;35.96;0.1905;0.003408;
4;1;6852;8455;197;;65009080;-0.012;-1.011;0.057;2.3;-1.4;0.2;-1277.5;269;-354;-3.1;0.7;22.8;101957;0;1;1;16;17;25.38;35.96;0.1905;0.003408;
4;1;6853;8456;197;;65009080;-0.009;-1.001;0.054;2.6;-1.8;0.2;-1276;263;-352.5;-3.2;0.7;22.9;101957;0;1;1;16;17;25.38;35.96;0.1905;0.003408;
4;1;6854;8457;197;;65009080;-0.006;-1;0.053;2.6;-1.3;0.5;-1277.5;260;-360;-3.2;0.8;22.9;101957;0;1;1;16;17;25.38;35.96;0.1905;0.003408;
4;1;6855;8458;197;;65009080;-0.003;-1.003;0.052;2.4;-0.3;0.9;-1279;273.5;-351;-3.2;0.8;23;101957;0;1;1;16;17;25.38;35.96;0.1905;0.003408;
4;1;6856;8459;197;;65009080;-0.009;-0.994;0.052;2.2;0.5;1.1;-1274.5;264.5;-351;-3.2;0.8;23.1;101957;0;1;1;16;17;25.38;35.96;0.1905;0.003408;
4;1;6857;8460;198;;65009390;-0.011;-1.012;0.056;1.9;1.3;1.4;-1270;266;-349.5;-3.2;0.8;23.1;101962;0;1;1;16;17;25.4;35.94;0.254;0.003408;
4;1;6858;8461;198;;65009390;-0.015;-1.012;0.061;1.1;1;0.8;-1277.5;263;-357;-3.1;0.8;23.2;101962;0;1;1;16;17;25.4;35.94;0.254;0.003408;
4;1;6859;8462;198;;65009391;-0.025;-1.02;0.057;2.3;0.7;1.3;-1279;264.5;-351;-3.2;0.8;23.3;101962;0;1;1;16;17;25.4;35.94;0.254;0.003408;
4;1;6860;8463;198;;65009391;-0.028;-0.987;0.057;3.5;0;1.9;-1274.5;264.5;-358.5;-3.2;0.9;23.4;101962;0;1;1;16;17;25.4;35.94;0.254;0.003408;
4;1;6861;8464;198;;65009392;-0.035;-0.996;0.056;1.2;-1.2;2.7;-1274.5;263;-343.5;-3.2;0.9;23.4;101962;0;1;1;16;17;25.4;35.94;0.254;0.003408;
4;1;6862;8465;198;;65009392;-0.032;-1.001;0.054;0.4;-1.4;2.8;-1271.5;261.5;-343.5;-3.2;1;23.5;101962;0;1;1;16;17;25.4;35.94;0.127;0.003408;
4;1;6863;8466;198;;65009393;-0.032;-1.005;0.052;0.1;-1.9;2.1;-1270;261.5;-351;-3.2;1.1;23.5;101962;0;1;1;16;17;25.4;35.94;0.127;0.003408;
4;1;6864;8467;198;;65009393;-0.033;-1.005;0.052;0.1;-2.1;1.6;-1268.5;263;-354;-3.1;1.2;23.6;101962;0;1;1;16;17;25.4;35.94;0.127;0.003408;
4;1;6865;8468;198;;65009394;-0.031;-1.009;0.053;0.2;-2.3;1;-1280.5;260;-355.5;-3.1;1.3;23.6;101962;0;1;1;16;17;25.4;35.94;0.127;0.003408;
4;1;6866;8469;198;;65009394;-0.03;-1.008;0.052;0.7;-2.5;0.2;-1274.5;264.5;-351;-3;1.4;23.6;101960;0;1;1;16;16;25.36;35.93;0.1905;0.001704;
4;1;6867;8470;198;;65009394;-0.029;-1.012;0.053;0.4;-2.8;-0.1;-1273;257;-351;-3;1.4;23.6;101960;0;1;1;16;16;25.36;35.93;0.1905;0.001704;
4;1;6868;8471;198;;65009395;-0.029;-1.004;0.052;0;-3.2;-0.6;-1265.5;266;-349.5;-3;1.4;23.7;101960;0;1;1;16;16;25.36;35.93;0.1905;0.001704;
4;1;6869;8472;198;;65009395;-0.03;-1.01;0.052;0;-3.6;-0.3;-1265.5;266;-349.5;-2.9;1.5;23.7;101960;0;1;1;16;16;25.36;35.93;0.1905;0.001704;
4;1;6870;8473;198;;65009399;-0.025;-0.999;0.052;0.2;-3.9;-0.1;-1267;260;-346.5;-2.9;1.5;23.6;101960;0;1;1;16;16;25.36;35.93;0.1905;0.001704;
4;1;6871;8474;198;;65009400;-0.021;-1.01;0.051;0;-3.7;-0.2;-1273;266;-355.5;-2.9;1.5;23.6;101960;0;1;1;16;16;25.36;35.93;0.1905;0.001704;
4;1;6872;8475;199;;65009688;-0.023;-1.012;0.051;0;-3.7;-0.5;-1274.5;261.5;-348;-2.8;1.5;23.6;101959;0;1;1;16;16;25.36;35.93;0;0.005112;
4;1;6873;8476;199;;65009689;-0.027;-1.009;0.051;0.3;-3.8;-0.8;-1271.5;267.5;-352.5;-2.8;1.5;23.6;101959;0;1;1;16;16;25.36;35.93;0;0.005112;
4;1;6874;8477;199;;65009689;-0.027;-1.006;0.05;0.4;-4.5;-0.8;-1273;263;-349.5;-2.8;1.4;23.6;101959;0;1;1;16;16;25.36;35.93;0;0.005112;
4;1;6875;8478;199;;65009690;-0.021;-1.005;0.049;0.1;-5.1;-1;-1273;257;-351;-2.7;1.4;23.6;101959;0;1;1;16;16;25.36;35.93;0;0.005112;
4;1;6876;8479;199;;65009690;-0.017;-1.005;0.047;0.1;-5.1;-1.3;-1268.5;263;-351;-2.7;1.4;23.5;101959;0;1;1;16;16;25.36;35.93;0;0.005112;
4;1;6877;8480;199;;65009691;-0.015;-1.01;0.047;0.4;-4.9;-1.2;-1265.5;261.5;-349.5;-2.7;1.4;23.5;101958;0;1;1;16;16;25.42;35.9;0.127;0.002556;
4;1;6878;8481;199;;65009691;-0.018;-0.997;0.044;0.4;-4.4;-1.2;-1267;261.5;-355.5;-2.7;1.3;23.5;101958;0;1;1;16;16;25.42;35.9;0.127;0.002556;
4;1;6879;8482;199;;65009692;-0.014;-1.027;0.048;0.5;-4.3;-1;-1273;258.5;-345;-2.6;1.3;23.5;101958;0;1;1;16;16;25.42;35.9;0.127;0.002556;
4;1;6880;8483;199;;65009692;-0.015;-1.003;0.048;0.2;-4.5;-2.3;-1268.5;263;-351;-2.6;1.2;23.4;101958;0;1;1;16;16;25.42;35.9;0.127;0.002556;
4;1;6881;8484;199;;65009693;-0.017;-1.026;0.046;1.7;-4.3;-1.3;-1270;263;-349.5;-2.6;1.2;23.4;101955;0;1;1;16;16;25.42;35.9;0;0.003408;
4;1;6882;8485;199;;65009693;-0.016;-0.998;0.045;2.9;-3.9;-0.4;-1264;263;-351;-2.6;1.2;23.4;101955;0;1;1;16;16;25.42;35.9;0;0.003408;
4;1;6883;8486;199;;65009694;-0.019;-0.998;0.045;2.1;-3.7;0.4;-1270;260;-351;-2.6;1.2;23.4;101955;0;1;1;16;16;25.42;35.9;0;0.003408;
4;1;6884;8487;199;;65009694;-0.013;-1.005;0.046;1.2;-3.5;0.2;-1273;264.5;-342;-2.6;1.2;23.4;101955;0;1;1;16;16;25.42;35.9;0;0.003408;
4;1;6885;8488;199;;65009695;-0.017;-1.001;0.045;1.4;-3.2;-0.6;-1277.5;258.5;-342;-2.6;1.1;23.4;101955;0;1;1;16;16;25.42;35.9;0;0.003408;
4;1;6886;8489;199;;65009695;-0.02;-0.998;0.044;1.2;-2.8;0;-1270;260;-343.5;-2.6;1.1;23.4;101955;0;1;1;16;16;25.42;35.9;0;0.003408;
4;1;6887;8490;200;;65009988;-0.023;-1.003;0.045;1.2;-2.6;1.1;-1274.5;258.5;-345;-2.6;1.1;23.4;101955;0;1;1;16;16;25.4;35.94;0.254;0.005964;
4;1;6888;8491;200;;65009988;-0.031;-1.004;0.044;1.4;-2.7;2;-1271.5;264.5;-348;-2.6;1.2;23.4;101955;0;1;1;16;16;25.4;35.94;0.254;0.005964;
4;1;6889;8492;200;;65009989;-0.032;-1.011;0.044;0.9;-3;2.2;-1274.5;258.5;-345;-2.5;1.2;23.4;101955;0;1;1;16;16;25.4;35.94;0.254;0.005964;
4;1;6890;8493;200;;65009989;-0.035;-1.01;0.045;0.8;-3.6;1.2;-1273;260;-346.5;-2.5;1.3;23.4;101955;0;1;1;16;16;25.4;35.94;0.254;0.005964;
4;1;6891;8494;200;;65009990;-0.039;-1.012;0.043;1.3;-3.9;0.7;-1274.5;266;-349.5;-2.5;1.4;23.4;101955;0;1;1;16;16;25.4;35.94;0.254;0.005964;
4;1;6892;8495;200;;65009990;-0.038;-1.003;0.041;1.8;-4.2;0.8;-1268.5;257;-349.5;-2.5;1.4;23.4;101957;0;1;1;16;16;25.4;35.94;0.127;0.001704;
4;1;6893;8496;200;;65009991;-0.035;-1.007;0.041;1.6;-4.2;0.8;-1277.5;260;-351;-2.5;1.5;23.4;101957;0;1;1;16;16;25.4;35.94;0.127;0.001704;
4;1;6894;8497;200;;65009991;-0.034;-1.008;0.041;1.6;-4;0.4;-1265.5;261.5;-360;-2.5;1.6;23.4;101957;0;1;1;16;16;25.4;35.94;0.127;0.001704;
4;1;6895;8498;200;;65009992;-0.033;-1.008;0.043;2.5;-3.4;0;-1265.5;258.5;-360;-2.5;1.6;23.4;101957;0;1;1;16;16;25.4;35.94;0.127;0.001704;
4;1;6896;8499;200;;65009992;-0.033;-1.008;0.045;3.4;-3.1;0.1;-1271.5;263;-354;-2.5;1.7;23.4;101952;0;1;1;16;16;25.38;35.91;0.0635;0.000852;
4;1;6897;8500;200;;65009993;-0.033;-1.007;0.046;3.9;-2.7;0.1;-1265.5;260;-352.5;-2.5;1.7;23.4;101952;0;1;1;16;16;25.38;35.91;0.0635;0.000852;
4;1;6898;8501;200;;65009993;-0.031;-1;0.047;3.5;-2.2;0.2;-1267;260;-355.5;-2.5;1.7;23.4;101952;0;1;1;16;16;25.38;35.91;0.0635;0.000852;
4;1;6899;8502;200;;65009994;-0.031;-0.998;0.048;2.8;-1.5;0.1;-1270;255.5;-354;-2.6;1.7;23.4;101952;0;1;1;16;16;25.38;35.91;0.0635;0.000852;
4;1;6900;8503;200;;65009994;-0.033;-0.996;0.049;2.4;-0.8;0.2;-1270;254;-352.5;-2.6;1.7;23.5;101952;0;1;1;16;16;25.38;35.91;0.0635;0.000852;
4;1;6901;8504;200;;65009995;-0.034;-1.023;0.053;1.9;-0.7;-0.1;-1268.5;261.5;-351;-2.6;1.7;23.5;101952;0;1;1;16;16;25.38;35.91;0.0635;0.000852;
4;1;6902;8505;201;;65010287;-0.038;-0.997;0.058;1;-1.6;-2;-1273;257;-354;-2.6;1.7;23.5;101956;0;1;1;16;16;25.38;35.91;0.254;0.000852;
4;1;6903;8506;201;;65010288;-0.044;-1.022;0.054;2.4;-2.7;-1.2;-1277.5;261.5;-351;-2.7;1.8;23.6;101956;0;1;1;16;16;25.38;35.91;0.254;0.000852;
4;1;6904;8507;201;;65010288;-0.043;-0.992;0.053;2.5;-3.9;-0.5;-1267;261.5;-355.5;-2.7;1.8;23.6;101956;0;1;1;16;16;25.38;35.91;0.254;0.000852;
4;1;6905;8508;201;;65010288;-0.042;-0.99;0.047;1;-4.9;0.7;-1276;261.5;-363;-2.7;1.8;23.6;101956;0;1;1;16;16;25.38;35.91;0.254;0.000852;
4;1;6906;8509;201;;65010289;-0.034;-1.009;0.046;0.1;-5.4;1.5;-1270;264.5;-355.5;-2.7;1.8;23.6;101956;0;1;1;16;16;25.38;35.91;0.254;0.000852;
4;1;6907;8510;201;;65010289;-0.035;-1.011;0.045;0.8;-5.6;0.4;-1274.5;261.5;-357;-2.7;1.8;23.5;101955;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6908;8511;201;;65010290;-0.034;-1.014;0.044;1.4;-5.8;-0.7;-1273;257;-355.5;-2.7;1.9;23.5;101955;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6909;8512;201;;65010290;-0.033;-1.009;0.042;1.5;-5.8;-0.9;-1267;261.5;-351;-2.6;1.9;23.4;101955;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6910;8513;201;;65010291;-0.027;-1.008;0.042;1.8;-5.3;-0.4;-1267;261.5;-354;-2.6;1.9;23.4;101955;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6911;8514;201;;65010292;-0.027;-1.014;0.043;2.1;-4.5;-0.1;-1273;263;-352.5;-2.6;1.9;23.4;101958;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6912;8515;201;;65010292;-0.027;-1.015;0.045;2.4;-3.5;-0.2;-1270;264.5;-352.5;-2.6;1.8;23.3;101958;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6913;8516;201;;65010293;-0.031;-1.01;0.046;3.1;-2.5;-0.7;-1264;263;-349.5;-2.6;1.8;23.3;101958;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6914;8517;201;;65010293;-0.034;-1.01;0.047;3.2;-2.2;-1.2;-1270;263;-352.5;-2.6;1.8;23.3;101958;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6915;8518;201;;65010293;-0.032;-1.009;0.052;3.1;-1.9;-2.1;-1268.5;257;-358.5;-2.6;1.8;23.4;101958;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6916;8519;201;;65010294;-0.031;-1.006;0.055;3.8;-1.6;-2.5;-1268.5;264.5;-348;-2.7;1.7;23.4;101958;0;1;1;16;16;25.42;35.91;0.0635;0.002556;
4;1;6917;8520;202;;65010588;-0.034;-1.001;0.057;4.1;-1.5;-2.1;-1270;261.5;-349.5;-2.7;1.7;23.4;101951;0;1;1;16;16;25.38;35.9;0.127;0.00426;
4;1;6918;8521;202;;65010589;-0.035;-0.996;0.059;3.7;-1.8;-1.4;-1274.5;263;-354;-2.8;1.7;23.5;101951;0;1;1;16;16;25.38;35.9;0.127;0.00426;
4;1;6919;8522;202;;65010589;-0.033;-0.997;0.06;3.1;-2.4;-1.1;-1274.5;263;-352.5;-2.9;1.7;23.5;101951;0;1;1;16;16;25.38;35.9;0.127;0.00426;
4;1;6920;8523;202;;65010590;-0.028;-1.002;0.061;2.8;-2.8;-1.1;-1270;261.5;-348;-2.9;1.7;23.5;101951;0;1;1;16;16;25.38;35.9;0.127;0.00426;
4;1;6921;8524;202;;65010590;-0.024;-1.009;0.062;2.6;-2.8;-1.3;-1261;255.5;-351;-3;1.7;23.5;101951;0;1;1;16;16;25.38;35.9;0.127;0.00426;
4;1;6922;8525;202;;65010591;-0.02;-1.003;0.058;3.3;-2.6;-1.5;-1276;266;-355.5;-3;1.6;23.6;101958;0;1;1;16;16;25.38;35.9;0.1905;0.003408;
4;1;6923;8526;202;;65010592;-0.022;-1.01;0.06;2.5;-2.2;-1.8;-1277.5;261.5;-355.5;-3.1;1.6;23.6;101958;0;1;1;16;16;25.38;35.9;0.1905;0.003408;
4;1;6924;8527;202;;65010592;-0.022;-1.002;0.064;1.1;-2.4;-2.2;-1273;264.5;-349.5;-3.1;1.5;23.6;101958;0;1;1;16;16;25.38;35.9;0.1905;0.003408;
4;1;6925;8528;202;;65010593;-0.028;-1.004;0.058;2.7;-2.3;-0.4;-1274.5;254;-349.5;-3.2;1.5;23.6;101958;0;1;1;16;16;25.38;35.9;0.1905;0.003408;
4;1;6926;8529;202;;65010593;-0.034;-0.996;0.057;1;-2.8;0.6;-1274.5;255.5;-349.5;-3.1;1.5;23.6;101961;0;1;1;16;16;25.38;35.93;0.0635;0.003408;
4;1;6927;8530;202;;65010594;-0.034;-0.991;0.055;0.7;-3;0.8;-1268.5;261.5;-349.5;-3.2;1.5;23.6;101961;0;1;1;16;16;25.38;35.93;0.0635;0.003408;
4;1;6928;8531;202;;65010594;-0.031;-1.009;0.056;0.9;-3.6;0.7;-1274.5;252.5;-351;-3.2;1.5;23.6;101961;0;1;1;16;16;25.38;35.93;0.0635;0.003408;
4;1;6929;8532;202;;65010595;-0.03;-1.006;0.055;1.7;-3.9;0.2;-1274.5;257;-343.5;-3.2;1.6;23.6;101961;0;1;1;16;16;25.38;35.93;0.0635;0.003408;
4;1;6930;8533;202;;65010595;-0.029;-1.005;0.053;2;-4;0.2;-1274.5;255.5;-351;-3.1;1.6;23.6;101961;0;1;1;16;16;25.38;35.93;0.0635;0.003408;
4;1;6931;8534;202;;65010596;-0.029;-1.007;0.053;2.2;-3.8;0.6;-1270;264.5;-346.5;-3.1;1.6;23.6;101961;0;1;1;16;16;25.38;35.93;0.0635;0.003408;
4;1;6932;8535;203;;65010887;-0.027;-1.009;0.056;2.3;-3.2;1;-1273;261.5;-348;-3.1;1.6;23.6;101958;0;1;1;16;16;25.38;35.93;0.0635;0.002556;
4;1;6933;8536;203;;65010888;-0.029;-1.008;0.056;2.2;-2.8;0.7;-1271.5;255.5;-345;-3.1;1.7;23.6;101958;0;1;1;16;16;25.38;35.93;0.0635;0.002556;
4;1;6934;8537;203;;65010888;-0.03;-1.02;0.058;2.5;-2.7;0.4;-1270;255.5;-351;-3.1;1.7;23.6;101958;0;1;1;16;16;25.38;35.93;0.0635;0.002556;
